pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
nan|Q9Y2K6|O75943,nan|Q9Y2K6,,Q9Y2K6,O75943,USP20,RAD17,USP,1,UbiBrowser2,24923443
nan|Q9Y2K6|P07550,nan|Q9Y2K6,,Q9Y2K6,P07550,USP20,ADRB2,USP,1,UbiBrowser2,26445063
nan|Q9Y2K6|P14618,nan|Q9Y2K6,,Q9Y2K6,P14618,USP20,PKM,USP,1,UbiBrowser2,25708858
nan|Q9Y2K6|P35222,nan|Q9Y2K6,,Q9Y2K6,P35222,USP20,CTNNB1,USP,1,UbiBrowser2,29867130
nan|Q9Y2K6|Q13501,nan|Q9Y2K6,,Q9Y2K6,Q13501,USP20,SQSTM1,USP,1,UbiBrowser2,32354117
nan|Q9Y2K6|Q13546,nan|Q9Y2K6,,Q9Y2K6,Q13546,USP20,RIPK1,USP,1,UbiBrowser2,30354204
nan|Q9Y2K6|Q16659,nan|Q9Y2K6,,Q9Y2K6,Q16659,USP20,MAPK6,USP,1,UbiBrowser2,28167606
nan|Q9Y2K6|Q16665,nan|Q9Y2K6,,Q9Y2K6,Q16665,USP20,HIF1A,USP,1,UbiBrowser2,23750477
nan|Q9Y2K6|Q86WV6,nan|Q9Y2K6,,Q9Y2K6,Q86WV6,USP20,TMEM173,USP,1,UbiBrowser2,27801882
nan|Q9Y2K6|Q92813,nan|Q9Y2K6,,Q9Y2K6,Q92813,USP20,DIO2,USP,1,UbiBrowser2,22967761
nan|Q9Y2K6|Q9HAW4,nan|Q9Y2K6,,Q9Y2K6,Q9HAW4,USP20,CLSPN,USP,1,UbiBrowser2,25355518
nan|Q9Y2K6|Q9Y4K3,nan|Q9Y2K6,,Q9Y2K6,Q9Y4K3,USP20,TRAF6,USP,1,UbiBrowser2,26839314
nan|Q9Y4E8|O15111,nan|Q9Y4E8,,Q9Y4E8,O15111,USP15,CHUK,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|O43541,nan|Q9Y4E8,,Q9Y4E8,O43541,USP15,SMAD6,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|O95140,nan|Q9Y4E8,,Q9Y4E8,O95140,USP15,MFN2,USP,1,UbiBrowser2,UBP15_HUMAN
nan|Q9Y4E8|O95786,nan|Q9Y4E8,,Q9Y4E8,O95786,USP15,DDX58,USP,1,UbiBrowser2,26061460
nan|Q9Y4E8|P21796,nan|Q9Y4E8,,Q9Y4E8,P21796,USP15,VDAC1,USP,1,UbiBrowser2,26445063
nan|Q9Y4E8|P25054,nan|Q9Y4E8,,Q9Y4E8,P25054,USP15,APC,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|P25963,nan|Q9Y4E8,,Q9Y4E8,P25963,USP15,NFKBIA,USP,1,UbiBrowser2,UBP47_HUMAN
nan|Q9Y4E8|P35222,nan|Q9Y4E8,,Q9Y4E8,P35222,USP15,CTNNB1,USP,1,UbiBrowser2,29080116
nan|Q9Y4E8|P35659,nan|Q9Y4E8,,Q9Y4E8,P35659,USP15,DEK,USP,1,UbiBrowser2,34280614
nan|Q9Y4E8|P36894,nan|Q9Y4E8,,Q9Y4E8,P36894,USP15,BMPR1A,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|P36897,nan|Q9Y4E8,,Q9Y4E8,P36897,USP15,TGFBR1,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|P42574,nan|Q9Y4E8,,Q9Y4E8,P42574,USP15,CASP3,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|P51449,nan|Q9Y4E8,,Q9Y4E8,P51449,USP15,RORC,USP,1,UbiBrowser2,27430721
nan|Q9Y4E8|P55212,nan|Q9Y4E8,,Q9Y4E8,P55212,USP15,CASP6,USP,1,UbiBrowser2,31952546
nan|Q9Y4E8|P60842,nan|Q9Y4E8,,Q9Y4E8,P60842,USP15,EIF4A1,USP,1,UbiBrowser2,34422211
nan|Q9Y4E8|P62807,nan|Q9Y4E8,,Q9Y4E8,P62807,USP15,HIST1H2BI,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|P62877,nan|Q9Y4E8,,Q9Y4E8,P62877,USP15,RBX1,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|P84022,nan|Q9Y4E8,,Q9Y4E8,P84022,USP15,SMAD3,USP,1,UbiBrowser2,25317929
nan|Q9Y4E8|Q00987,nan|Q9Y4E8,,Q9Y4E8,Q00987,USP15,MDM2,USP,1,UbiBrowser2,28801249
nan|Q9Y4E8|Q04206,nan|Q9Y4E8,,Q9Y4E8,Q04206,USP15,RELA,USP,1,UbiBrowser2,30459344
nan|Q9Y4E8|Q13127,nan|Q9Y4E8,,Q9Y4E8,Q13127,USP15,REST,USP,1,UbiBrowser2,28279784
nan|Q9Y4E8|Q13451,nan|Q9Y4E8,,Q9Y4E8,Q13451,USP15,FKBP5,USP,1,UbiBrowser2,33135363
nan|Q9Y4E8|Q13501,nan|Q9Y4E8,,Q9Y4E8,Q13501,USP15,SQSTM1,USP,1,UbiBrowser2,UBP13_HUMAN
nan|Q9Y4E8|Q14145,nan|Q9Y4E8,,Q9Y4E8,Q14145,USP15,KEAP1,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|Q14258,nan|Q9Y4E8,,Q9Y4E8,Q14258,USP15,TRIM25,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|Q14494,nan|Q9Y4E8,,Q9Y4E8,Q14494,USP15,NFE2L1,USP,1,UbiBrowser2,27416755
nan|Q9Y4E8|Q15020,nan|Q9Y4E8,,Q9Y4E8,Q15020,USP15,SART3,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|Q15796,nan|Q9Y4E8,,Q9Y4E8,Q15796,USP15,SMAD2,USP,1,UbiBrowser2,28245560
nan|Q9Y4E8|Q15797,nan|Q9Y4E8,,Q9Y4E8,Q15797,USP15,SMAD1,USP,1,UbiBrowser2,28245560
nan|Q9Y4E8|Q16656,nan|Q9Y4E8,,Q9Y4E8,Q16656,USP15,NRF1,USP,1,UbiBrowser2,27416755
nan|Q9Y4E8|Q16778,nan|Q9Y4E8,,Q9Y4E8,Q16778,USP15,HIST2H2BE,USP,1,UbiBrowser2,24526689
nan|Q9Y4E8|Q6N021,nan|Q9Y4E8,,Q9Y4E8,Q6N021,USP15,TET2,USP,1,UbiBrowser2,32948596
nan|Q9Y4E8|Q7Z569,nan|Q9Y4E8,,Q9Y4E8,Q7Z569,USP15,BRAP,USP,1,UbiBrowser2,27775833
nan|Q9Y4E8|Q8WWY3,nan|Q9Y4E8,,Q9Y4E8,Q8WWY3,USP15,PRPF31,USP,1,UbiBrowser2,28132030
nan|Q9Y4E8|Q9H257,nan|Q9Y4E8,,Q9Y4E8,Q9H257,USP15,CARD9,USP,1,UbiBrowser2,33093067
nan|Q9Y4E8|Q9HAU4,nan|Q9Y4E8,,Q9Y4E8,Q9HAU4,USP15,SMURF2,USP,1,UbiBrowser2,26435193
nan|Q9Y4E8|Q9NVV4,nan|Q9Y4E8,,Q9Y4E8,Q9NVV4,USP15,MTPAP,USP,1,UbiBrowser2,32839293
nan|Q9Y4E8|Q9UHD2,nan|Q9Y4E8,,Q9Y4E8,Q9UHD2,USP15,TBK1,USP,1,UbiBrowser2,32814047
nan|Q9Y5E6|P19838,nan|Q9Y5E6,,Q9Y5E6,P19838,PCDHB3,NFKB1,Other,1,UbiBrowser2,29537081
nan|Q9Y5K5|P25963,nan|Q9Y5K5,,Q9Y5K5,P25963,UCHL5,NFKBIA,UCH,1,UbiBrowser2,20634424
nan|Q9Y5K5|P35228,nan|Q9Y5K5,,Q9Y5K5,P35228,UCHL5,NOS2,UCH,1,UbiBrowser2,20634424
nan|Q9Y5K5|P36897,nan|Q9Y5K5,,Q9Y5K5,P36897,UCHL5,TGFBR1,UCH,1,UbiBrowser2,24756567
nan|Q9Y5K5|Q01094,nan|Q9Y5K5,,Q9Y5K5,Q01094,UCHL5,E2F1,UCH,1,UbiBrowser2,26396186
nan|Q9Y5K5|Q6P4R8,nan|Q9Y5K5,,Q9Y5K5,Q6P4R8,UCHL5,NFRKB,UCH,1,UbiBrowser2,32351584
nan|Q9Y5K5|Q99835,nan|Q9Y5K5,,Q9Y5K5,Q99835,UCHL5,SMO,UCH,1,UbiBrowser2,28992318
nan|Q9Y5K5|Q9UMS4,nan|Q9Y5K5,,Q9Y5K5,Q9UMS4,UCHL5,PRPF19,UCH,1,UbiBrowser2,23220010
nan|Q9Y5T5|P01106,nan|Q9Y5T5,,Q9Y5T5,P01106,USP16,MYC,USP,1,UbiBrowser2,33546726
nan|Q9Y5T5|P0C0S8,nan|Q9Y5T5,,Q9Y5T5,P0C0S8,USP16,HIST1H2AM,USP,1,UbiBrowser2,28778421
nan|Q9Y5T5|P53350,nan|Q9Y5T5,,Q9Y5T5,P53350,USP16,PLK1,USP,1,UbiBrowser2,28188342
nan|Q9Y5T5|P62979,nan|Q9Y5T5,,Q9Y5T5,P62979,USP16,RPS27A,USP,1,UbiBrowser2,32129764
nan|Q9Y5T5|Q16777,nan|Q9Y5T5,,Q9Y5T5,Q16777,USP16,HIST2H2AC,USP,1,UbiBrowser2,UBP22_HUMAN
nan|Q9Y5T5|Q16778,nan|Q9Y5T5,,Q9Y5T5,Q16778,USP16,HIST2H2BE,USP,1,UbiBrowser2,20730552
nan|Q9Y5T5|Q9H9S0,nan|Q9Y5T5,,Q9Y5T5,Q9H9S0,USP16,NANOG,USP,1,UbiBrowser2,27919796
nan|Q9Y6I4|O14757,nan|Q9Y6I4,,Q9Y6I4,O14757,USP3,CHEK1,USP,1,UbiBrowser2,29735693
nan|Q9Y6I4|O95786,nan|Q9Y6I4,,Q9Y6I4,O95786,USP3,DDX58,USP,1,UbiBrowser2,24366338
nan|Q9Y6I4|O95863,nan|Q9Y6I4,,Q9Y6I4,O95863,USP3,SNAI1,USP,1,UbiBrowser2,31266817
nan|Q9Y6I4|P04198,nan|Q9Y6I4,,Q9Y6I4,P04198,USP3,MYCN,USP,1,UbiBrowser2,33767157
nan|Q9Y6I4|P04637,nan|Q9Y6I4,,Q9Y6I4,P04637,USP3,TP53,USP,1,UbiBrowser2,28807825
nan|Q9Y6I4|P0C0S8,nan|Q9Y6I4,,Q9Y6I4,P0C0S8,USP3,HIST1H2AM,USP,1,UbiBrowser2,28778421
nan|Q9Y6I4|P16104,nan|Q9Y6I4,,Q9Y6I4,P16104,USP3,H2AFX,USP,1,UbiBrowser2,28031783
nan|Q9Y6I4|P30304,nan|Q9Y6I4,,Q9Y6I4,P30304,USP3,CDC25A,USP,1,UbiBrowser2,32415280
nan|Q9Y6I4|P62807,nan|Q9Y6I4,,Q9Y6I4,P62807,USP3,HIST1H2BI,USP,1,UbiBrowser2,17980597
nan|Q9Y6I4|Q01860,nan|Q9Y6I4,,Q9Y6I4,Q01860,USP3,POU5F1,USP,1,UbiBrowser2,34070420
nan|Q9Y6I4|Q13887,nan|Q9Y6I4,,Q9Y6I4,Q13887,USP3,KLF5,USP,1,UbiBrowser2,31624151
nan|Q9Y6I4|Q15022,nan|Q9Y6I4,,Q9Y6I4,Q15022,USP3,SUZ12,USP,1,UbiBrowser2,31234902
nan|Q9Y6I4|Q16777,nan|Q9Y6I4,,Q9Y6I4,Q16777,USP3,HIST2H2AC,USP,1,UbiBrowser2,24196443
nan|Q9Y6I4|Q16778,nan|Q9Y6I4,,Q9Y6I4,Q16778,USP3,HIST2H2BE,USP,1,UbiBrowser2,17980597
nan|Q9Y6I4|Q96RL1,nan|Q9Y6I4,,Q9Y6I4,Q96RL1,USP3,UIMC1,USP,1,UbiBrowser2,25121098
nan|Q9Y6I4|Q9H9S0,nan|Q9Y6I4,,Q9Y6I4,Q9H9S0,USP3,NANOG,USP,1,UbiBrowser2,27919796
nan|Q9Y6I4|Q9HAW4,nan|Q9Y6I4,,Q9Y6I4,Q9HAW4,USP3,CLSPN,USP,1,UbiBrowser2,31900278
