pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
DUB|O00487|Q14694,DUB|O00487,DUB,O00487,Q14694,PSMD14,USP10,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|P14618,DUB|O00487,DUB,O00487,P14618,PSMD14,PKM,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|O43395,DUB|O00487,DUB,O00487,O43395,PSMD14,PRPF3,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|P05412,DUB|O00487,DUB,O00487,P05412,PSMD14,JUN,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|O14497,DUB|O00487,DUB,O00487,O14497,PSMD14,ARID1A,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|Q9NZN5,DUB|O00487,DUB,O00487,Q9NZN5,PSMD14,ARHGEF12,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|O15111,DUB|O00487,DUB,O00487,O15111,PSMD14,CHUK,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|O95786,DUB|O00487,DUB,O00487,O95786,PSMD14,DDX58,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00487|P60484,DUB|O00487,DUB,O00487,P60484,PSMD14,PTEN,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O00507|P98170,DUB|O00507,DUB,O00507,P98170,USP9Y,XIAP,USP,0,neg2x_initial_degree_matched,NA
DUB|O00507|Q15388,DUB|O00507,DUB,O00507,Q15388,USP9Y,TOMM20,USP,0,neg2x_initial_degree_matched,NA
DUB|O15372|O00463,DUB|O15372,DUB,O15372,O00463,EIF3H,TRAF5,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O15372|P62993,DUB|O15372,DUB,O15372,P62993,EIF3H,GRB2,JAMM,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q96DH6,DUB|O75317,DUB,O75317,Q96DH6,USP12,MSI2,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q9Y2T1,DUB|O75317,DUB,O75317,Q9Y2T1,USP12,AXIN2,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q16828,DUB|O75317,DUB,O75317,Q16828,USP12,DUSP6,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q13469,DUB|O75317,DUB,O75317,Q13469,USP12,NFATC2,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|P32121,DUB|O75317,DUB,O75317,P32121,USP12,ARRB2,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q8NAP3,DUB|O75317,DUB,O75317,Q8NAP3,USP12,ZBTB38,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|P62979,DUB|O75317,DUB,O75317,P62979,USP12,RPS27A,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q9UIF9,DUB|O75317,DUB,O75317,Q9UIF9,USP12,BAZ2A,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|P04908,DUB|O75317,DUB,O75317,P04908,USP12,HIST1H2AE,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|P25445,DUB|O75317,DUB,O75317,P25445,USP12,FAS,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q12778,DUB|O75317,DUB,O75317,Q12778,USP12,FOXO1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|P40763,DUB|O75317,DUB,O75317,P40763,USP12,STAT3,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|Q92769,DUB|O75317,DUB,O75317,Q92769,USP12,HDAC2,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|P10636,DUB|O75317,DUB,O75317,P10636,USP12,MAPT,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|O14737,DUB|O75317,DUB,O75317,O14737,USP12,PDCD5,USP,0,neg2x_initial_degree_matched,NA
DUB|O75317|P98170,DUB|O75317,DUB,O75317,P98170,USP12,XIAP,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P46531,DUB|O75604,DUB,O75604,P46531,USP2,NOTCH1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P01106,DUB|O75604,DUB,O75604,P01106,USP2,MYC,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P60484,DUB|O75604,DUB,O75604,P60484,USP2,PTEN,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q12809,DUB|O75604,DUB,O75604,Q12809,USP2,KCNH2,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q15831,DUB|O75604,DUB,O75604,Q15831,USP2,STK11,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P40305,DUB|O75604,DUB,O75604,P40305,USP2,IFI27,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P43403,DUB|O75604,DUB,O75604,P43403,USP2,ZAP70,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P14635,DUB|O75604,DUB,O75604,P14635,USP2,CCNB1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q16778,DUB|O75604,DUB,O75604,Q16778,USP2,HIST2H2BE,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|O60885,DUB|O75604,DUB,O75604,O60885,USP2,BRD4,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|O60493,DUB|O75604,DUB,O75604,O60493,USP2,SNX3,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q9H211,DUB|O75604,DUB,O75604,Q9H211,USP2,CDT1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q13635,DUB|O75604,DUB,O75604,Q13635,USP2,PTCH1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q7Z6Z7,DUB|O75604,DUB,O75604,Q7Z6Z7,USP2,HUWE1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q9H6Z9,DUB|O75604,DUB,O75604,Q9H6Z9,USP2,EGLN3,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|O15294,DUB|O75604,DUB,O75604,O15294,USP2,OGT,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q13489,DUB|O75604,DUB,O75604,Q13489,USP2,BIRC3,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q15051,DUB|O75604,DUB,O75604,Q15051,USP2,IQCB1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q86TM6,DUB|O75604,DUB,O75604,Q86TM6,USP2,SYVN1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P37023,DUB|O75604,DUB,O75604,P37023,USP2,ACVRL1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q8IXI2,DUB|O75604,DUB,O75604,Q8IXI2,USP2,RHOT1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q9NPH5,DUB|O75604,DUB,O75604,Q9NPH5,USP2,NOX4,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P78406,DUB|O75604,DUB,O75604,P78406,USP2,RAE1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q86WV6,DUB|O75604,DUB,O75604,Q86WV6,USP2,TMEM173,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|O15519,DUB|O75604,DUB,O75604,O15519,USP2,CFLAR,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q5XPI4,DUB|O75604,DUB,O75604,Q5XPI4,USP2,RNF123,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|Q6FHJ7,DUB|O75604,DUB,O75604,Q6FHJ7,USP2,SFRP4,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P18084,DUB|O75604,DUB,O75604,P18084,USP2,ITGB5,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P42773,DUB|O75604,DUB,O75604,P42773,USP2,CDKN2C,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P53396,DUB|O75604,DUB,O75604,P53396,USP2,ACLY,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|O95786,DUB|O75604,DUB,O75604,O95786,USP2,DDX58,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|O95835,DUB|O75604,DUB,O75604,O95835,USP2,LATS1,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|O43395,DUB|O75604,DUB,O75604,O43395,USP2,PRPF3,USP,0,neg2x_initial_degree_matched,NA
DUB|O75604|P15056,DUB|O75604,DUB,O75604,P15056,USP2,BRAF,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|O14640,DUB|O94782,DUB,O94782,O14640,USP1,DVL1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q04206,DUB|O94782,DUB,O94782,Q04206,USP1,RELA,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q9NRC8,DUB|O94782,DUB,O94782,Q9NRC8,USP1,SIRT7,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|O95999,DUB|O94782,DUB,O94782,O95999,USP1,BCL10,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q9HCX3,DUB|O94782,DUB,O94782,Q9HCX3,USP1,ZNF304,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P84022,DUB|O94782,DUB,O94782,P84022,USP1,SMAD3,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q9Y4K3,DUB|O94782,DUB,O94782,Q9Y4K3,USP1,TRAF6,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P55072,DUB|O94782,DUB,O94782,P55072,USP1,VCP,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P04626,DUB|O94782,DUB,O94782,P04626,USP1,ERBB2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|O43353,DUB|O94782,DUB,O94782,O43353,USP1,RIPK2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P62937,DUB|O94782,DUB,O94782,P62937,USP1,PPIA,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q15465,DUB|O94782,DUB,O94782,Q15465,USP1,SHH,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q12888,DUB|O94782,DUB,O94782,Q12888,USP1,TP53BP1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q99814,DUB|O94782,DUB,O94782,Q99814,USP1,EPAS1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P42773,DUB|O94782,DUB,O94782,P42773,USP1,CDKN2C,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q05195,DUB|O94782,DUB,O94782,Q05195,USP1,MXD1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P17661,DUB|O94782,DUB,O94782,P17661,USP1,DES,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q86YR5,DUB|O94782,DUB,O94782,Q86YR5,USP1,GPSM1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P25963,DUB|O94782,DUB,O94782,P25963,USP1,NFKBIA,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|O75461,DUB|O94782,DUB,O94782,O75461,USP1,E2F6,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q8N4S9,DUB|O94782,DUB,O94782,Q8N4S9,USP1,MARVELD2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q9NSA3,DUB|O94782,DUB,O94782,Q9NSA3,USP1,CTNNBIP1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P20749,DUB|O94782,DUB,O94782,P20749,USP1,BCL3,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P38936,DUB|O94782,DUB,O94782,P38936,USP1,CDKN1A,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|O43524,DUB|O94782,DUB,O94782,O43524,USP1,FOXO3,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|P60484,DUB|O94782,DUB,O94782,P60484,USP1,PTEN,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q9Y577,DUB|O94782,DUB,O94782,Q9Y577,USP1,TRIM17,USP,0,neg2x_initial_degree_matched,NA
DUB|O94782|Q13469,DUB|O94782,DUB,O94782,Q13469,USP1,NFATC2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|O75030,DUB|O94966,DUB,O94966,O75030,USP19,MITF,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q8WWY3,DUB|O94966,DUB,O94966,Q8WWY3,USP19,PRPF31,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P51955,DUB|O94966,DUB,O94966,P51955,USP19,NEK2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q08999,DUB|O94966,DUB,O94966,Q08999,USP19,RBL2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q9UMS4,DUB|O94966,DUB,O94966,Q9UMS4,USP19,PRPF19,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q14653,DUB|O94966,DUB,O94966,Q14653,USP19,IRF3,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P42773,DUB|O94966,DUB,O94966,P42773,USP19,CDKN2C,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q9NR09,DUB|O94966,DUB,O94966,Q9NR09,USP19,BIRC6,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P22736,DUB|O94966,DUB,O94966,P22736,USP19,NR4A1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q15465,DUB|O94966,DUB,O94966,Q15465,USP19,SHH,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q13042,DUB|O94966,DUB,O94966,Q13042,USP19,CDC16,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q99496,DUB|O94966,DUB,O94966,Q99496,USP19,RNF2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q8IWA4,DUB|O94966,DUB,O94966,Q8IWA4,USP19,MFN1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q8NAP3,DUB|O94966,DUB,O94966,Q8NAP3,USP19,ZBTB38,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P43403,DUB|O94966,DUB,O94966,P43403,USP19,ZAP70,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q6R327,DUB|O94966,DUB,O94966,Q6R327,USP19,RICTOR,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P51587,DUB|O94966,DUB,O94966,P51587,USP19,BRCA2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P36507,DUB|O94966,DUB,O94966,P36507,USP19,MAP2K2,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q92783,DUB|O94966,DUB,O94966,Q92783,USP19,STAM,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q96RJ0,DUB|O94966,DUB,O94966,Q96RJ0,USP19,TAAR1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q8NEB9,DUB|O94966,DUB,O94966,Q8NEB9,USP19,PIK3C3,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q9UPN3,DUB|O94966,DUB,O94966,Q9UPN3,USP19,MACF1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|O43663,DUB|O94966,DUB,O94966,O43663,USP19,PRC1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|O95602,DUB|O94966,DUB,O94966,O95602,USP19,POLR1A,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q96P20,DUB|O94966,DUB,O94966,Q96P20,USP19,NLRP3,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P50542,DUB|O94966,DUB,O94966,P50542,USP19,PEX5,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P35226,DUB|O94966,DUB,O94966,P35226,USP19,BMI1,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P11441,DUB|O94966,DUB,O94966,P11441,USP19,UBL4A,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|P30304,DUB|O94966,DUB,O94966,P30304,USP19,CDC25A,USP,0,neg2x_initial_degree_matched,NA
DUB|O94966|Q03468,DUB|O94966,DUB,O94966,Q03468,USP19,ERCC6,USP,0,neg2x_initial_degree_matched,NA
DUB|O95630|Q86WI3,DUB|O95630,DUB,O95630,Q86WI3,STAMBP,NLRC5,Other,0,neg2x_initial_degree_matched,NA
DUB|O95630|Q15022,DUB|O95630,DUB,O95630,Q15022,STAMBP,SUZ12,Other,0,neg2x_initial_degree_matched,NA
DUB|O95630|Q96EP1,DUB|O95630,DUB,O95630,Q96EP1,STAMBP,CHFR,Other,0,neg2x_initial_degree_matched,NA
DUB|O95630|P42574,DUB|O95630,DUB,O95630,P42574,STAMBP,CASP3,Other,0,neg2x_initial_degree_matched,NA
DUB|O95630|P49411,DUB|O95630,DUB,O95630,P49411,STAMBP,TUFM,Other,0,neg2x_initial_degree_matched,NA
DUB|O95630|P40305,DUB|O95630,DUB,O95630,P40305,STAMBP,IFI27,Other,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q9H7L9,DUB|P09936,DUB,P09936,Q9H7L9,UCHL1,SUDS3,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q02241,DUB|P09936,DUB,P09936,Q02241,UCHL1,KIF23,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q99835,DUB|P09936,DUB,P09936,Q99835,UCHL1,SMO,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P42574,DUB|P09936,DUB,P09936,P42574,UCHL1,CASP3,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q9NS91,DUB|P09936,DUB,P09936,Q9NS91,UCHL1,RAD18,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q13469,DUB|P09936,DUB,P09936,Q13469,UCHL1,NFATC2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q9Y256,DUB|P09936,DUB,P09936,Q9Y256,UCHL1,RCE1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P43403,DUB|P09936,DUB,P09936,P43403,UCHL1,ZAP70,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|O43684,DUB|P09936,DUB,P09936,O43684,UCHL1,BUB3,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P62136,DUB|P09936,DUB,P09936,P62136,UCHL1,PPP1CA,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q13309,DUB|P09936,DUB,P09936,Q13309,UCHL1,SKP2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|O43623,DUB|P09936,DUB,P09936,O43623,UCHL1,SNAI2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P50991,DUB|P09936,DUB,P09936,P50991,UCHL1,CCT4,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|O43353,DUB|P09936,DUB,P09936,O43353,UCHL1,RIPK2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P51965,DUB|P09936,DUB,P09936,P51965,UCHL1,UBE2E1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q9H211,DUB|P09936,DUB,P09936,Q9H211,UCHL1,CDT1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P51955,DUB|P09936,DUB,P09936,P51955,UCHL1,NEK2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q14527,DUB|P09936,DUB,P09936,Q14527,UCHL1,HLTF,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P18084,DUB|P09936,DUB,P09936,P18084,UCHL1,ITGB5,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q9BXW9,DUB|P09936,DUB,P09936,Q9BXW9,UCHL1,FANCD2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P20248,DUB|P09936,DUB,P09936,P20248,UCHL1,CCNA2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q01167,DUB|P09936,DUB,P09936,Q01167,UCHL1,FOXK2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q03518,DUB|P09936,DUB,P09936,Q03518,UCHL1,TAP1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|O14965,DUB|P09936,DUB,P09936,O14965,UCHL1,AURKA,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P14780,DUB|P09936,DUB,P09936,P14780,UCHL1,MMP9,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q12888,DUB|P09936,DUB,P09936,Q12888,UCHL1,TP53BP1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P04049,DUB|P09936,DUB,P09936,P04049,UCHL1,RAF1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q6FI13,DUB|P09936,DUB,P09936,Q6FI13,UCHL1,HIST2H2AA4,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P04234,DUB|P09936,DUB,P09936,P04234,UCHL1,CD3D,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P01130,DUB|P09936,DUB,P09936,P01130,UCHL1,LDLR,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q9BYX4,DUB|P09936,DUB,P09936,Q9BYX4,UCHL1,IFIH1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|P62249,DUB|P09936,DUB,P09936,P62249,UCHL1,RPS16,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|Q9ULT8,DUB|P09936,DUB,P09936,Q9ULT8,UCHL1,HECTD1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P09936|O75461,DUB|P09936,DUB,P09936,O75461,UCHL1,E2F6,UCH,0,neg2x_initial_degree_matched,NA
DUB|P12956|O43541,DUB|P12956,DUB,P12956,O43541,XRCC6,SMAD6,Other,0,neg2x_initial_degree_matched,NA
DUB|P12956|Q16526,DUB|P12956,DUB,P12956,Q16526,XRCC6,CRY1,Other,0,neg2x_initial_degree_matched,NA
DUB|P15374|Q96PU5,DUB|P15374,DUB,P15374,Q96PU5,UCHL3,NEDD4L,UCH,0,neg2x_initial_degree_matched,NA
DUB|P15374|Q92819,DUB|P15374,DUB,P15374,Q92819,UCHL3,HAS2,UCH,0,neg2x_initial_degree_matched,NA
DUB|P15374|Q9UL17,DUB|P15374,DUB,P15374,Q9UL17,UCHL3,TBX21,UCH,0,neg2x_initial_degree_matched,NA
DUB|P15374|P19838,DUB|P15374,DUB,P15374,P19838,UCHL3,NFKB1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P15374|P98170,DUB|P15374,DUB,P15374,P98170,UCHL3,XIAP,UCH,0,neg2x_initial_degree_matched,NA
DUB|P15374|Q9HA47,DUB|P15374,DUB,P15374,Q9HA47,UCHL3,UCK1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P15374|Q14469,DUB|P15374,DUB,P15374,Q14469,UCHL3,HES1,UCH,0,neg2x_initial_degree_matched,NA
DUB|P15374|O14965,DUB|P15374,DUB,P15374,O14965,UCHL3,AURKA,UCH,0,neg2x_initial_degree_matched,NA
DUB|P21580|P51449,DUB|P21580,DUB,P21580,P51449,TNFAIP3,RORC,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q99835,DUB|P21580,DUB,P21580,Q99835,TNFAIP3,SMO,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q01844,DUB|P21580,DUB,P21580,Q01844,TNFAIP3,EWSR1,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q9UBN7,DUB|P21580,DUB,P21580,Q9UBN7,TNFAIP3,HDAC6,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|O00327,DUB|P21580,DUB,P21580,O00327,TNFAIP3,ARNTL,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q04771,DUB|P21580,DUB,P21580,Q04771,TNFAIP3,ACVR1,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q05195,DUB|P21580,DUB,P21580,Q05195,TNFAIP3,MXD1,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|O15151,DUB|P21580,DUB,P21580,O15151,TNFAIP3,MDM4,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q14653,DUB|P21580,DUB,P21580,Q14653,TNFAIP3,IRF3,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|P25054,DUB|P21580,DUB,P21580,P25054,TNFAIP3,APC,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q13887,DUB|P21580,DUB,P21580,Q13887,TNFAIP3,KLF5,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|P40763,DUB|P21580,DUB,P21580,P40763,TNFAIP3,STAT3,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q7LBR1,DUB|P21580,DUB,P21580,Q7LBR1,TNFAIP3,CHMP1B,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|P33981,DUB|P21580,DUB,P21580,P33981,TNFAIP3,TTK,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|O43541,DUB|P21580,DUB,P21580,O43541,TNFAIP3,SMAD6,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q9NRC8,DUB|P21580,DUB,P21580,Q9NRC8,TNFAIP3,SIRT7,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q13619,DUB|P21580,DUB,P21580,Q13619,TNFAIP3,CUL4A,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|O14640,DUB|P21580,DUB,P21580,O14640,TNFAIP3,DVL1,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|P49327,DUB|P21580,DUB,P21580,P49327,TNFAIP3,FASN,OTU,0,neg2x_initial_degree_matched,NA
DUB|P21580|Q9HAW4,DUB|P21580,DUB,P21580,Q9HAW4,TNFAIP3,CLSPN,OTU,0,neg2x_initial_degree_matched,NA
