pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
E3|B3SRS0|Q86VP3,E3|B3SRS0,E3,B3SRS0,Q86VP3,,PACS2,Other,0,neg2x_initial_degree_matched,NA
E3|O00308|Q15466,E3|O00308,E3,O00308,Q15466,WWP2,NR0B2,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|O95863,E3|O00308,E3,O00308,O95863,WWP2,SNAI1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P05771,E3|O00308,E3,O00308,P05771,WWP2,PRKCB,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|O43541,E3|O00308,E3,O00308,O43541,WWP2,SMAD6,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q9UIF7,E3|O00308,E3,O00308,Q9UIF7,WWP2,MUTYH,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q04771,E3|O00308,E3,O00308,Q04771,WWP2,ACVR1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P42229,E3|O00308,E3,O00308,P42229,WWP2,STAT5A,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q8NBP7,E3|O00308,E3,O00308,Q8NBP7,WWP2,PCSK9,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q16537,E3|O00308,E3,O00308,Q16537,WWP2,PPP2R5E,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P78380,E3|O00308,E3,O00308,P78380,WWP2,OLR1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q16186,E3|O00308,E3,O00308,Q16186,WWP2,ADRM1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q96HE7,E3|O00308,E3,O00308,Q96HE7,WWP2,ERO1A,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P56750,E3|O00308,E3,O00308,P56750,WWP2,CLDN17,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q12959,E3|O00308,E3,O00308,Q12959,WWP2,DLG1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P15880,E3|O00308,E3,O00308,P15880,WWP2,RPS2,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q12824,E3|O00308,E3,O00308,Q12824,WWP2,SMARCB1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P32314,E3|O00308,E3,O00308,P32314,WWP2,FOXN2,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q9UMW8,E3|O00308,E3,O00308,Q9UMW8,WWP2,USP18,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q9Y2Y9,E3|O00308,E3,O00308,Q9Y2Y9,WWP2,KLF13,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P50539,E3|O00308,E3,O00308,P50539,WWP2,MXI1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|P49757,E3|O00308,E3,O00308,P49757,WWP2,NUMB,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q16695,E3|O00308,E3,O00308,Q16695,WWP2,H3-4,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q5VTB9,E3|O00308,E3,O00308,Q5VTB9,WWP2,RNF220,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q99933,E3|O00308,E3,O00308,Q99933,WWP2,BAG1,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|O95502,E3|O00308,E3,O00308,O95502,WWP2,NPTXR,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q01813,E3|O00308,E3,O00308,Q01813,WWP2,PFKP,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q16620,E3|O00308,E3,O00308,Q16620,WWP2,NTRK2,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|O14777,E3|O00308,E3,O00308,O14777,WWP2,NDC80,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|Q96BN8,E3|O00308,E3,O00308,Q96BN8,WWP2,OTULIN,HECT,0,neg2x_initial_degree_matched,NA
E3|O00308|O00418,E3|O00308,E3,O00308,O00418,WWP2,EEF2K,HECT,0,neg2x_initial_degree_matched,NA
E3|O00623|Q01094,E3|O00623,E3,O00623,Q01094,PEX12,E2F1,RING,0,neg2x_initial_degree_matched,NA
E3|O00623|O15111,E3|O00623,E3,O00623,O15111,PEX12,CHUK,RING,0,neg2x_initial_degree_matched,NA
E3|O00635|Q8WTX7,E3|O00635,E3,O00635,Q8WTX7,TRIM38,CASTOR1,RING,0,neg2x_initial_degree_matched,NA
E3|O00635|O15169,E3|O00635,E3,O00635,O15169,TRIM38,AXIN1,RING,0,neg2x_initial_degree_matched,NA
E3|O00635|Q13887,E3|O00635,E3,O00635,Q13887,TRIM38,KLF5,RING,0,neg2x_initial_degree_matched,NA
E3|O00635|P00533,E3|O00635,E3,O00635,P00533,TRIM38,EGFR,RING,0,neg2x_initial_degree_matched,NA
E3|O14508|O15392,E3|O14508,E3,O14508,O15392,SOCS2,BIRC5,Other,0,neg2x_initial_degree_matched,NA
E3|O14508|Q92945,E3|O14508,E3,O14508,Q92945,SOCS2,KHSRP,Other,0,neg2x_initial_degree_matched,NA
E3|O14508|P41182,E3|O14508,E3,O14508,P41182,SOCS2,BCL6,Other,0,neg2x_initial_degree_matched,NA
E3|O14508|Q70SY1,E3|O14508,E3,O14508,Q70SY1,SOCS2,CREB3L2,Other,0,neg2x_initial_degree_matched,NA
E3|O14508|P61587,E3|O14508,E3,O14508,P61587,SOCS2,RND3,Other,0,neg2x_initial_degree_matched,NA
E3|O14508|Q9BYP7,E3|O14508,E3,O14508,Q9BYP7,SOCS2,WNK3,Other,0,neg2x_initial_degree_matched,NA
E3|O14512|P29466,E3|O14512,E3,O14512,P29466,SOCS7,CASP1,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14512|P13631,E3|O14512,E3,O14512,P13631,SOCS7,RARG,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|Q03060,E3|O14543,E3,O14543,Q03060,SOCS3,CREM,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|Q9P055,E3|O14543,E3,O14543,Q9P055,SOCS3,JKAMP,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|P55895,E3|O14543,E3,O14543,P55895,SOCS3,RAG2,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|Q99717,E3|O14543,E3,O14543,Q99717,SOCS3,SMAD5,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|P35555,E3|O14543,E3,O14543,P35555,SOCS3,FBN1,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|P33993,E3|O14543,E3,O14543,P33993,SOCS3,MCM7,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|Q7Z698,E3|O14543,E3,O14543,Q7Z698,SOCS3,SPRED2,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|Q13535,E3|O14543,E3,O14543,Q13535,SOCS3,ATR,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|Q8IZ07,E3|O14543,E3,O14543,Q8IZ07,SOCS3,ANKRD13A,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14543|Q15233,E3|O14543,E3,O14543,Q15233,SOCS3,NONO,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14544|Q96FJ0,E3|O14544,E3,O14544,Q96FJ0,SOCS6,STAMBPL1,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14544|P24928,E3|O14544,E3,O14544,P24928,SOCS6,POLR2A,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O14965|Q9H0M0,E3|O14965,E3,O14965,Q9H0M0,AURKA,WWP1,SINGLE_OTHER,0,neg2x_initial_degree_matched,NA
E3|O14965|P29350,E3|O14965,E3,O14965,P29350,AURKA,PTPN6,SINGLE_OTHER,0,neg2x_initial_degree_matched,NA
E3|O15151|Q96EQ8,E3|O15151,E3,O15151,Q96EQ8,MDM4,RNF125,RING,0,neg2x_initial_degree_matched,NA
E3|O15151|Q8NEB9,E3|O15151,E3,O15151,Q8NEB9,MDM4,PIK3C3,RING,0,neg2x_initial_degree_matched,NA
E3|O15151|P05067,E3|O15151,E3,O15151,P05067,MDM4,APP,RING,0,neg2x_initial_degree_matched,NA
E3|O15151|P29350,E3|O15151,E3,O15151,P29350,MDM4,PTPN6,RING,0,neg2x_initial_degree_matched,NA
E3|O15151|O60486,E3|O15151,E3,O15151,O60486,MDM4,PLXNC1,RING,0,neg2x_initial_degree_matched,NA
E3|O15151|Q16589,E3|O15151,E3,O15151,Q16589,MDM4,CCNG2,RING,0,neg2x_initial_degree_matched,NA
E3|O15164|P68431,E3|O15164,E3,O15164,P68431,TRIM24,H3C12,RING,0,neg2x_initial_degree_matched,NA
E3|O15164|P54132,E3|O15164,E3,O15164,P54132,TRIM24,BLM,RING,0,neg2x_initial_degree_matched,NA
E3|O15164|Q13485,E3|O15164,E3,O15164,Q13485,TRIM24,SMAD4,RING,0,neg2x_initial_degree_matched,NA
E3|O15164|Q15583,E3|O15164,E3,O15164,Q15583,TRIM24,TGIF1,RING,0,neg2x_initial_degree_matched,NA
E3|O15304|Q15386,E3|O15304,E3,O15304,Q15386,SIVA1,UBE3C,Other,0,neg2x_initial_degree_matched,NA
E3|O15304|Q9Y6I3,E3|O15304,E3,O15304,Q9Y6I3,SIVA1,EPN1,Other,0,neg2x_initial_degree_matched,NA
E3|O15304|Q49A26,E3|O15304,E3,O15304,Q49A26,SIVA1,GLYR1,Other,0,neg2x_initial_degree_matched,NA
E3|O15304|O43511,E3|O15304,E3,O15304,O43511,SIVA1,SLC26A4,Other,0,neg2x_initial_degree_matched,NA
E3|O15344|Q96KB5,E3|O15344,E3,O15344,Q96KB5,MID1,PBK,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|Q86XT4,E3|O15344,E3,O15344,Q86XT4,MID1,TRIM50,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|P10415,E3|O15344,E3,O15344,P10415,MID1,BCL2,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|Q8WXF7,E3|O15344,E3,O15344,Q8WXF7,MID1,ATL1,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|Q9BT92,E3|O15344,E3,O15344,Q9BT92,MID1,TCHP,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|Q9NV92,E3|O15344,E3,O15344,Q9NV92,MID1,NDFIP2,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|O43602,E3|O15344,E3,O15344,O43602,MID1,DCX,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|P98174,E3|O15344,E3,O15344,P98174,MID1,FGD1,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|O75473,E3|O15344,E3,O15344,O75473,MID1,LGR5,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|P06127,E3|O15344,E3,O15344,P06127,MID1,CD5,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|Q9Y508,E3|O15344,E3,O15344,Q9Y508,MID1,RNF114,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|P42336,E3|O15344,E3,O15344,P42336,MID1,PIK3CA,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|P80192,E3|O15344,E3,O15344,P80192,MID1,MAP3K9,RING,0,neg2x_initial_degree_matched,NA
E3|O15344|P46109,E3|O15344,E3,O15344,P46109,MID1,CRKL,RING,0,neg2x_initial_degree_matched,NA
E3|O15524|Q9NPC3,E3|O15524,E3,O15524,Q9NPC3,SOCS1,CCNB1IP1,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|P10523,E3|O15524,E3,O15524,P10523,SOCS1,SAG,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q2KJY2,E3|O15524,E3,O15524,Q2KJY2,SOCS1,KIF26B,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|P55895,E3|O15524,E3,O15524,P55895,SOCS1,RAG2,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q96A08,E3|O15524,E3,O15524,Q96A08,SOCS1,H2BC1,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q5T5C0,E3|O15524,E3,O15524,Q5T5C0,SOCS1,STXBP5,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|P0C209,E3|O15524,E3,O15524,P0C209,SOCS1,gag,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q14192,E3|O15524,E3,O15524,Q14192,SOCS1,FHL2,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q13627,E3|O15524,E3,O15524,Q13627,SOCS1,DYRK1A,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q99558,E3|O15524,E3,O15524,Q99558,SOCS1,MAP3K14,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q8N907,E3|O15524,E3,O15524,Q8N907,SOCS1,DAND5,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|P19784,E3|O15524,E3,O15524,P19784,SOCS1,CSNK2A2,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|Q13114,E3|O15524,E3,O15524,Q13114,SOCS1,TRAF3,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O15524|P55211,E3|O15524,E3,O15524,P55211,SOCS1,CASP9,SOCS_VHL_BC-box,0,neg2x_initial_degree_matched,NA
E3|O43164|P10415,E3|O43164,E3,O43164,P10415,PJA2,BCL2,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q14678,E3|O43164,E3,O43164,Q14678,PJA2,KANK1,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|O14763,E3|O43164,E3,O43164,O14763,PJA2,TNFRSF10B,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q14258,E3|O43164,E3,O43164,Q14258,PJA2,TRIM25,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9HC16,E3|O43164,E3,O43164,Q9HC16,PJA2,APOBEC3G,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9H2A3,E3|O43164,E3,O43164,Q9H2A3,PJA2,NEUROG2,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|P50750,E3|O43164,E3,O43164,P50750,PJA2,CDK9,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|O43395,E3|O43164,E3,O43164,O43395,PJA2,PRPF3,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9NQA5,E3|O43164,E3,O43164,Q9NQA5,PJA2,TRPV5,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9NQC7,E3|O43164,E3,O43164,Q9NQC7,PJA2,CYLD,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9BVP2,E3|O43164,E3,O43164,Q9BVP2,PJA2,GNL3,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9NX47,E3|O43164,E3,O43164,Q9NX47,PJA2,MARCHF5,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9BSA4,E3|O43164,E3,O43164,Q9BSA4,PJA2,TTYH2,RING,0,neg2x_initial_degree_matched,NA
E3|O43164|Q9UBF9,E3|O43164,E3,O43164,Q9UBF9,PJA2,MYOT,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P35613,E3|O43255,E3,O43255,P35613,SIAH2,BSG,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q15334,E3|O43255,E3,O43255,Q15334,SIAH2,LLGL1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P10914,E3|O43255,E3,O43255,P10914,SIAH2,IRF1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q6NUN9,E3|O43255,E3,O43255,Q6NUN9,SIAH2,ZNF746,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9UPR3,E3|O43255,E3,O43255,Q9UPR3,SIAH2,SMG5,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|O94916,E3|O43255,E3,O43255,O94916,SIAH2,NFAT5,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q13127,E3|O43255,E3,O43255,Q13127,SIAH2,REST,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P52564,E3|O43255,E3,O43255,P52564,SIAH2,MAP2K6,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q969G3,E3|O43255,E3,O43255,Q969G3,SIAH2,SMARCE1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P01111,E3|O43255,E3,O43255,P01111,SIAH2,NRAS,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P18848,E3|O43255,E3,O43255,P18848,SIAH2,ATF4,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|O75444,E3|O43255,E3,O43255,O75444,SIAH2,MAF,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|O14980,E3|O43255,E3,O43255,O14980,SIAH2,XPO1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q15811,E3|O43255,E3,O43255,Q15811,SIAH2,ITSN1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P37088,E3|O43255,E3,O43255,P37088,SIAH2,SCNN1A,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|O95786,E3|O43255,E3,O43255,O95786,SIAH2,DDX58,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9BT88,E3|O43255,E3,O43255,Q9BT88,SIAH2,SYT11,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P49792,E3|O43255,E3,O43255,P49792,SIAH2,RANBP2,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|O14965,E3|O43255,E3,O43255,O14965,SIAH2,AURKA,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q14203,E3|O43255,E3,O43255,Q14203,SIAH2,DCTN1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q96RN5,E3|O43255,E3,O43255,Q96RN5,SIAH2,MED15,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P07333,E3|O43255,E3,O43255,P07333,SIAH2,CSF1R,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P43268,E3|O43255,E3,O43255,P43268,SIAH2,ETV4,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P07332,E3|O43255,E3,O43255,P07332,SIAH2,FES,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q13794,E3|O43255,E3,O43255,Q13794,SIAH2,PMAIP1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P22304,E3|O43255,E3,O43255,P22304,SIAH2,IDS,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q96HE7,E3|O43255,E3,O43255,Q96HE7,SIAH2,ERO1A,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P35568,E3|O43255,E3,O43255,P35568,SIAH2,IRS1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P83916,E3|O43255,E3,O43255,P83916,SIAH2,CBX1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q3T906,E3|O43255,E3,O43255,Q3T906,SIAH2,GNPTAB,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q8WWM9,E3|O43255,E3,O43255,Q8WWM9,SIAH2,CYGB,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q92674,E3|O43255,E3,O43255,Q92674,SIAH2,CENPI,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P08100,E3|O43255,E3,O43255,P08100,SIAH2,RHO,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q8IWX7,E3|O43255,E3,O43255,Q8IWX7,SIAH2,UNC45B,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P61371,E3|O43255,E3,O43255,P61371,SIAH2,ISL1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q92851,E3|O43255,E3,O43255,Q92851,SIAH2,CASP10,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P60321,E3|O43255,E3,O43255,P60321,SIAH2,NANOS2,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|O15553,E3|O43255,E3,O43255,O15553,SIAH2,MEFV,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9UHD2,E3|O43255,E3,O43255,Q9UHD2,SIAH2,TBK1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q96QV6,E3|O43255,E3,O43255,Q96QV6,SIAH2,H2AC1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q13107,E3|O43255,E3,O43255,Q13107,SIAH2,USP4,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9Y2U5,E3|O43255,E3,O43255,Q9Y2U5,SIAH2,MAP3K2,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P06576,E3|O43255,E3,O43255,P06576,SIAH2,ATP5F1B,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q15653,E3|O43255,E3,O43255,Q15653,SIAH2,NFKBIB,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P21359,E3|O43255,E3,O43255,P21359,SIAH2,NF1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9P0M6,E3|O43255,E3,O43255,Q9P0M6,SIAH2,MACROH2A2,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q16637,E3|O43255,E3,O43255,Q16637,SIAH2,SMN1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q96FA3,E3|O43255,E3,O43255,Q96FA3,SIAH2,PELI1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q96RU7,E3|O43255,E3,O43255,Q96RU7,SIAH2,TRIB3,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9Y3Z3,E3|O43255,E3,O43255,Q9Y3Z3,SIAH2,SAMHD1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P40424,E3|O43255,E3,O43255,P40424,SIAH2,PBX1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P01100,E3|O43255,E3,O43255,P01100,SIAH2,FOS,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P04179,E3|O43255,E3,O43255,P04179,SIAH2,SOD2,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9UKG1,E3|O43255,E3,O43255,Q9UKG1,SIAH2,APPL1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P49336,E3|O43255,E3,O43255,P49336,SIAH2,CDK8,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q86WG3,E3|O43255,E3,O43255,Q86WG3,SIAH2,ATCAY,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q66K74,E3|O43255,E3,O43255,Q66K74,SIAH2,MAP1S,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P01903,E3|O43255,E3,O43255,P01903,SIAH2,HLA-DRA,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q01959,E3|O43255,E3,O43255,Q01959,SIAH2,SLC6A3,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q07817,E3|O43255,E3,O43255,Q07817,SIAH2,BCL2L1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q16589,E3|O43255,E3,O43255,Q16589,SIAH2,CCNG2,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q9Y239,E3|O43255,E3,O43255,Q9Y239,SIAH2,NOD1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P15927,E3|O43255,E3,O43255,P15927,SIAH2,RPA2,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|Q14149,E3|O43255,E3,O43255,Q14149,SIAH2,MORC3,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P01009,E3|O43255,E3,O43255,P01009,SIAH2,SERPINA1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P20039,E3|O43255,E3,O43255,P20039,SIAH2,HLA-DRB1,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P63241,E3|O43255,E3,O43255,P63241,SIAH2,EIF5A,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P10114,E3|O43255,E3,O43255,P10114,SIAH2,RAP2A,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P31645,E3|O43255,E3,O43255,P31645,SIAH2,SLC6A4,RING,0,neg2x_initial_degree_matched,NA
E3|O43255|P63252,E3|O43255,E3,O43255,P63252,SIAH2,KCNJ2,RING,0,neg2x_initial_degree_matched,NA
E3|O43567|P17302,E3|O43567,E3,O43567,P17302,RNF13,GJA1,RING,0,neg2x_initial_degree_matched,NA
E3|O43567|Q08999,E3|O43567,E3,O43567,Q08999,RNF13,RBL2,RING,0,neg2x_initial_degree_matched,NA
E3|O43567|Q13492,E3|O43567,E3,O43567,Q13492,RNF13,PICALM,RING,0,neg2x_initial_degree_matched,NA
E3|O43567|P40424,E3|O43567,E3,O43567,P40424,RNF13,PBX1,RING,0,neg2x_initial_degree_matched,NA
E3|O43663|Q02539,E3|O43663,E3,O43663,Q02539,PRC1,H1-1,RING,0,neg2x_initial_degree_matched,NA
E3|O43663|Q5UEC6,E3|O43663,E3,O43663,Q5UEC6,PRC1,EB1,RING,0,neg2x_initial_degree_matched,NA
E3|O43663|P05067,E3|O43663,E3,O43663,P05067,PRC1,APP,RING,0,neg2x_initial_degree_matched,NA
E3|O43663|Q9BSA4,E3|O43663,E3,O43663,Q9BSA4,PRC1,TTYH2,RING,0,neg2x_initial_degree_matched,NA
